id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,cluster
1WhZuGEyMHkYGAa04UqsD6,Overlap,Out Of Range,53uQL3mss1tsv4NAIs4gwc,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],6,1,False,0.447,0.114,11,-18.172,0,0.0967,0.917,0.000148,0.362,0.259,83.27600000000002,224907,3.0,1994,1994-03-01,0
5ptYOK56DFsTJ7Nazk4BRv,Dilate,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],4,1,False,0.312,0.417,2,-12.057,1,0.136,0.0399,0.000165,0.109,0.0684,49.179,290345,4.0,1996,1996-05-01,2
1JJwoo4VcRBfsCPox8oyZy,Falling Is Like This,Out Of Range,53uQL3mss1tsv4NAIs4gwc,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],8,1,False,0.4320000000000001,0.204,7,-15.624,1,0.037,0.866,4.820000000000001e-05,0.12,0.267,119.433,181173,4.0,1994,1994-03-01,2
1RtHVJWE5ukoU4JCQ0tzhe,In the Details 2,We Apologise For Any Inconvenience,0duwYYWvmZm8cSQRe5u0RD,['Zorras'],['7pzMfr6cKMht2pNA6mhomU'],5,1,False,0.7240000000000001,0.127,7,-19.177,1,0.15,0.847,3.43e-06,0.113,0.0604,134.063,41400,3.0,2010,2010-03-01,0
2GtvF6M8PbpuWRvfdq5BK3,Feel This Way,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],6,1,False,0.564,0.947,9,-6.109,1,0.0905,0.00157,0.0,0.0955,0.703,111.034,224227,4.0,1998,1998-10-01,1
6jRjzwrDAg7pNudFQxjVIk,Silver Train,Still Alive And Well,028UyLRMn9HnuTvRaWAVTF,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],6,1,False,0.3779999999999999,0.95,7,-8.259,1,0.0848,0.1169999999999999,0.759,0.499,0.62,143.047,214560,4.0,1973,1973,4
2z9z18lidxD3euusC3UaLx,Hollywood,New Life Faded,1xNWaXNMS8798hlEBxdVjL,['Death & Desire'],['3jfxxO6JNrzzhov82l1wX2'],1,1,False,0.402,0.141,6,-16.768,1,0.0693,0.655,0.00489,0.13,0.2289999999999999,125.742,68651,4.0,2011,2011-02-08,2
5meuFLH0RQWgRMmibLYTHy,Joe with the Jam,Pickpocket's Locket,2UctYKqjHKpx7QaFIodzqh,['Frog Eyes'],['65iXZl2W8M8616GC3jfeeH'],2,1,False,0.482,0.488,7,-11.416,1,0.0355,0.1009999999999999,0.0372,0.122,0.281,114.205,277333,4.0,2015,2015-08-28,1
0yRwZNh6tTg5Klz42Jsrr9,ヒメサマスピリッツ,Himesama Spirits,05v0ORXyXCAtPNbJkH3iuG,['Mahousyoujoninaritai'],['1RyaEHmNw5yy6GrUsqnvz8'],1,1,False,0.422,0.985,1,-2.724,0,0.258,0.00783,0.0017699999999999,0.0738,0.344,157.035,260947,4.0,2017,2017-05-17,6
1Xu3NRP8YmaOgfjbrpKubK,You Were There,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],11,1,False,0.344,0.8109999999999999,9,-5.515,0,0.13,0.183,3.99e-05,0.945,0.5539999999999999,147.585,269192,3.0,2000,2000-01-01,5
3nDOVx1ZpQq1whCMKXZCVq,Rip Down the Fences That Fence the Garden,Pickpocket's Locket,2UctYKqjHKpx7QaFIodzqh,['Frog Eyes'],['65iXZl2W8M8616GC3jfeeH'],10,1,False,0.376,0.481,3,-9.055,1,0.0344,0.209,0.0,0.108,0.353,151.091,319067,3.0,2015,2015-08-28,0
4FcpCdqGjleaRZBFvVcHmq,Swing,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],8,1,False,0.853,0.679,5,-9.442,0,0.141,0.493,3.88e-05,0.1159999999999999,0.56,91.829,370027,4.0,1999,1999-11-16,6
16RnCBb1AIrbRkaOqKKCA3,Acid Trip,Shooting Star,5DfHOYTKoKh23OS6g2NKqS,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],6,1,False,0.446,0.309,1,-21.359,1,0.0434,0.6459999999999999,0.8859999999999999,0.278,0.0669,180.035,378667,4.0,2011,2011-12-12,4
0WK0EqiidP6WEDOHK34HEe,Township Rebellion,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],9,1,True,0.525,0.597,2,-8.578,1,0.0551,0.00747,0.0055299999999999,0.351,0.47,133.58,324427,4.0,1992,1992-11-03,1
0oTuM4P7Pj62beQUdZucoe,Some Things Are Better Left Unsaid,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],5,1,False,0.708,0.6709999999999999,2,-11.587,1,0.0307,0.0464,4.35e-05,0.0495,0.568,118.843,326213,4.0,1984,1984-10-12,1
1ymMLSCjjk9tuVC0ZhfmBh,mrs. jesus,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],13,1,False,0.485,0.295,9,-12.633,1,0.0324,0.921,0.0283,0.177,0.223,123.168,185253,4.0,2002,2002-10-28,2
6GoC5TMgK4S08xHutcl9SS,Fly Daze,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],13,1,False,0.657,0.624,2,-7.982,1,0.0474,0.000338,6.19e-05,0.1119999999999999,0.927,115.104,273427,4.0,1998,1998-10-01,1
0MQTDNaZilvayfWU08IxCA,Can't Lose What You Never Had,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],17,1,False,0.599,0.647,2,-6.023,1,0.0396,0.2769999999999999,0.0,0.0719,0.465,204.312,261173,4.0,1999,1999-04-25,1
6HY5MSZYUrhZJavVPcd1DF,Drinkin' Blues,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],4,2,False,0.231,0.878,11,-10.315,0,0.0673,0.7829999999999999,0.7440000000000001,0.434,0.581,199.324,220497,4.0,1973,1973,4
1I4PLV5ths5Mg8nGaqbT0w,Polaroids,Fat City,6A9VRoIhp6OkoPp0goFZcs,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],1,1,False,0.605,0.284,6,-15.003,1,0.0467,0.716,8.209999999999999e-05,0.0812,0.551,170.80700000000004,351560,4.0,1992,1992-10-27,2
4piMTKQtY9yMu11VowfZ1E,Swing,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],9,1,False,0.6579999999999999,0.917,11,-8.033999999999999,0,0.0856,8.109999999999999e-05,9.47e-05,0.482,0.713,120.783,170293,4.0,1998,1998-10-01,6
